model,error_type,steps,fr_compound,fr_step_i,fr_step_j,fr_expected_indep,super_additive,interaction_delta
claude-3-haiku,omission,"(0, 1)",0.0,0.1327,0.1847,0.2929,False,-0.2929
claude-3-haiku,omission,"(0, 1)",0.0,0.1327,0.1847,0.2929,False,-0.2929
claude-3-haiku,omission,"(0, 1)",0.0,0.1327,0.1847,0.2929,False,-0.2929
claude-3-haiku,omission,"(0, 1)",0.0,0.1327,0.1847,0.2929,False,-0.2929
claude-3-haiku,omission,"(0, 2)",0.0799,0.1327,0.174,0.2836,False,-0.2037
claude-3-haiku,omission,"(0, 1)",0.0,0.1327,0.1847,0.2929,False,-0.2929
claude-3-haiku,omission,"(0, 1)",0.0,0.1327,0.1847,0.2929,False,-0.2929
claude-3-haiku,omission,"(0, 2)",0.0,0.1327,0.174,0.2836,False,-0.2836
claude-3-haiku,omission,"(1, 3)",0.4517,0.1847,0.2344,0.3758,True,0.0759
claude-3-haiku,omission,"(0, 2)",0.0,0.1327,0.174,0.2836,False,-0.2836
claude-3-haiku,omission,"(0, 2)",0.0,0.1327,0.174,0.2836,False,-0.2836
claude-3-haiku,omission,"(0, 2)",0.455,0.1327,0.174,0.2836,True,0.1714
claude-3-haiku,omission,"(0, 2)",0.0,0.1327,0.174,0.2836,False,-0.2836
claude-3-haiku,omission,"(0, 2)",0.0,0.1327,0.174,0.2836,False,-0.2836
claude-3-haiku,omission,"(0, 2)",0.0,0.1327,0.174,0.2836,False,-0.2836
claude-3-haiku,omission,"(0, 3)",0.0,0.1327,0.2344,0.3359,False,-0.3359
claude-3-haiku,omission,"(0, 2)",0.0,0.1327,0.174,0.2836,False,-0.2836
claude-3-haiku,omission,"(0, 3)",0.0668,0.1327,0.2344,0.3359,False,-0.2691
claude-3-haiku,omission,"(0, 3)",0.0,0.1327,0.2344,0.3359,False,-0.3359
claude-3-haiku,omission,"(0, 2)",0.0,0.1327,0.174,0.2836,False,-0.2836
claude-3-haiku,omission,"(0, 3)",0.0,0.1327,0.2344,0.3359,False,-0.3359
claude-3-haiku,omission,"(0, 3)",0.0,0.1327,0.2344,0.3359,False,-0.3359
claude-3-haiku,omission,"(0, 3)",0.0,0.1327,0.2344,0.3359,False,-0.3359
claude-3-haiku,omission,"(0, 3)",0.4423,0.1327,0.2344,0.3359,True,0.1064
claude-3-haiku,omission,"(0, 3)",0.0,0.1327,0.2344,0.3359,False,-0.3359
claude-3-haiku,omission,"(1, 2)",0.114,0.1847,0.174,0.3266,False,-0.2126
claude-3-haiku,omission,"(0, 3)",0.0,0.1327,0.2344,0.3359,False,-0.3359
claude-3-haiku,omission,"(0, 3)",0.0,0.1327,0.2344,0.3359,False,-0.3359
claude-3-haiku,omission,"(1, 2)",0.0,0.1847,0.174,0.3266,False,-0.3266
claude-3-haiku,omission,"(1, 2)",0.0,0.1847,0.174,0.3266,False,-0.3266
claude-3-haiku,omission,"(1, 3)",0.0723,0.1847,0.2344,0.3758,False,-0.3035
claude-3-haiku,omission,"(1, 2)",0.0,0.1847,0.174,0.3266,False,-0.3266
claude-3-haiku,omission,"(1, 2)",0.0,0.1847,0.174,0.3266,False,-0.3266
claude-3-haiku,omission,"(1, 2)",0.0,0.1847,0.174,0.3266,False,-0.3266
claude-3-haiku,omission,"(1, 2)",0.0,0.1847,0.174,0.3266,False,-0.3266
claude-3-haiku,omission,"(1, 2)",0.0,0.1847,0.174,0.3266,False,-0.3266
claude-3-haiku,omission,"(1, 3)",0.0,0.1847,0.2344,0.3758,False,-0.3758
claude-3-haiku,omission,"(1, 2)",0.0,0.1847,0.174,0.3266,False,-0.3266
claude-3-haiku,omission,"(1, 3)",0.0,0.1847,0.2344,0.3758,False,-0.3758
claude-3-haiku,omission,"(1, 2)",0.0,0.1847,0.174,0.3266,False,-0.3266
claude-3-haiku,omission,"(1, 3)",0.0,0.1847,0.2344,0.3758,False,-0.3758
claude-3-haiku,omission,"(1, 3)",0.0,0.1847,0.2344,0.3758,False,-0.3758
claude-3-haiku,omission,"(1, 3)",0.0,0.1847,0.2344,0.3758,False,-0.3758
claude-3-haiku,omission,"(1, 3)",0.0,0.1847,0.2344,0.3758,False,-0.3758
claude-3-haiku,omission,"(1, 3)",0.0,0.1847,0.2344,0.3758,False,-0.3758
claude-3-haiku,omission,"(1, 3)",0.0,0.1847,0.2344,0.3758,False,-0.3758
claude-3-haiku,omission,"(1, 3)",0.0,0.1847,0.2344,0.3758,False,-0.3758
